customer_id,call_duration,monthly_data_usage,contract_length,churn,call_total,call_avg,call_max
C00717,"[31, 21, 59, 58, 41, 46, 45, 26, 38, 51, 36, 52, 17, 51, 3, 14, 49, 13, 41, 27, 1, 57, 17, 48, 50, 34, 14, 54, 55, 59]",40.2,24,0,1108,36.93333333333333,59
C00705,"[10, 16, 6, 48, 11, 58, 52, 3, 28, 41, 15, 13, 42, 52, 56, 45, 17, 7, 28, 38, 13, 17, 15, 36, 28, 15, 46, 53, 11, 56]",45.63,8,0,876,29.2,58
C00980,"[32, 59, 12, 4, 42, 26, 3, 17, 9, 29, 1, 18, 41, 53, 20, 57, 41, 34, 51, 28, 48, 35, 16, 21, 13, 35, 42, 54, 32, 50]",38.65,35,0,923,30.766666666666666,59
C00482,"[51, 54, 16, 18, 7, 45, 36, 41, 30, 42, 41, 7, 15, 40, 19, 43, 37, 2, 42, 48, 55, 13, 40, 41, 43, 43, 55, 58, 31, 16]",25.27,1,0,1029,34.3,58
C00955,"[6, 47, 7, 44, 48, 9, 20, 37, 11, 2, 22, 48, 36, 5, 7, 6, 56, 22, 10, 46, 40, 46, 46, 20, 28, 23, 35, 1, 29, 9]",41.71,26,0,766,25.533333333333335,56
C00227,"[58, 13, 52, 58, 32, 17, 41, 36, 55, 46, 19, 58, 35, 46, 40, 56, 59, 28, 1, 42, 18, 48, 40, 33, 12, 8, 24, 16, 50, 4]",39.6,21,0,1045,34.833333333333336,59
C00126,"[47, 40, 38, 59, 10, 35, 51, 49, 32, 7, 21, 20, 26, 4, 46, 52, 22, 15, 56, 40, 21, 15, 22, 52, 28, 14, 27, 41, 40, 58]",4.12,4,0,988,32.93333333333333,59
C00275,"[27, 45, 44, 18, 24, 51, 47, 40, 51, 42, 7, 50, 48, 20, 27, 6, 27, 9, 53, 45, 57, 31, 21, 26, 40, 48, 45, 13, 49, 23]",48.08,17,0,1034,34.46666666666667,57
C00382,"[36, 5, 33, 49, 34, 30, 8, 39, 47, 26, 57, 37, 34, 7, 40, 28, 39, 39, 28, 14, 53, 50, 38, 4, 42, 18, 44, 48, 25, 7]",41.43,17,0,959,31.966666666666665,57
C00889,"[12, 21, 52, 2, 5, 9, 20, 46, 18, 22, 8, 34, 9, 7, 30, 18, 27, 16, 21, 5, 55, 29, 47, 37, 43, 22, 14, 57, 19, 35]",32.0,12,0,740,24.666666666666668,57
C00357,"[35, 55, 23, 9, 2, 54, 41, 44, 31, 44, 47, 2, 32, 18, 13, 46, 5, 58, 42, 44, 10, 56, 43, 25, 34, 37, 30, 7, 6, 54]",26.53,35,0,947,31.566666666666666,58
C00827,"[32, 39, 28, 39, 43, 32, 13, 15, 18, 39, 6, 55, 11, 32, 40, 20, 33, 40, 8, 51, 35, 5, 35, 47, 14, 21, 47, 24, 17, 18]",32.32,32,0,857,28.566666666666666,55
C00762,"[41, 7, 12, 47, 40, 17, 5, 14, 34, 48, 17, 35, 55, 1, 59, 50, 50, 36, 15, 19, 51, 42, 5, 19, 43, 39, 5, 52, 12, 19]",16.31,26,1,889,29.633333333333333,59
C00405,"[49, 27, 13, 33, 5, 26, 13, 27, 57, 14, 24, 3, 47, 51, 49, 30, 35, 48, 14, 12, 28, 44, 29, 43, 17, 40, 49, 21, 57, 23]",1.73,35,1,928,30.933333333333334,57
C00046,"[22, 2, 10, 5, 59, 10, 33, 54, 38, 13, 31, 47, 36, 45, 24, 52, 56, 15, 29, 8, 5, 29, 47, 4, 12, 45, 2, 27, 31, 51]",21.07,20,0,842,28.066666666666666,59
C00169,"[50, 5, 20, 52, 41, 11, 56, 54, 33, 50, 38, 27, 34, 15, 32, 58, 21, 46, 5, 6, 38, 22, 18, 14, 10, 46, 13, 31, 30, 3]",35.88,25,0,879,29.3,58
C00272,"[12, 47, 13, 50, 47, 57, 55, 11, 19, 35, 39, 53, 26, 46, 14, 54, 45, 44, 24, 41, 1, 51, 43, 55, 22, 23, 56, 54, 19, 18]",22.24,23,0,1074,35.8,57
C00254,"[14, 15, 43, 33, 53, 31, 35, 17, 28, 19, 46, 54, 23, 32, 40, 13, 59, 20, 35, 5, 9, 29, 6, 25, 31, 22, 2, 45, 5, 27]",11.14,22,0,816,27.2,59
C00315,"[28, 18, 13, 37, 22, 12, 2, 37, 7, 26, 26, 24, 12, 16, 23, 40, 9, 32, 15, 37, 13, 5, 11, 10, 52, 13, 41, 53, 46, 50]",15.29,19,0,730,24.333333333333332,53
C00886,"[53, 43, 18, 40, 25, 39, 28, 46, 16, 12, 41, 52, 29, 23, 21, 16, 53, 51, 48, 41, 45, 26, 37, 22, 51, 10, 7, 9, 25, 46]",35.14,1,0,973,32.43333333333333,53
C00078,"[16, 54, 22, 28, 20, 33, 10, 40, 32, 50, 33, 2, 33, 33, 41, 13, 30, 33, 13, 52, 26, 22, 39, 2, 38, 39, 26, 46, 58, 50]",37.45,14,0,934,31.133333333333333,58
C00251,"[1, 51, 36, 24, 54, 27, 2, 31, 57, 14, 2, 29, 15, 12, 37, 28, 20, 39, 24, 21, 10, 46, 14, 37, 18, 24, 14, 34, 58, 12]",18.77,1,0,791,26.366666666666667,58
C00152,"[36, 38, 11, 33, 24, 23, 15, 27, 11, 57, 51, 50, 17, 51, 53, 14, 27, 18, 28, 51, 47, 47, 4, 7, 45, 35, 48, 9, 8, 52]",12.32,14,0,937,31.233333333333334,57
C00371,"[18, 7, 4, 26, 5, 55, 16, 35, 26, 18, 29, 23, 53, 14, 15, 49, 33, 25, 21, 17, 23, 57, 43, 17, 58, 14, 29, 20, 30, 19]",28.91,18,0,799,26.633333333333333,58
C00284,"[51, 34, 28, 3, 11, 38, 14, 51, 26, 48, 21, 54, 56, 39, 30, 59, 8, 51, 20, 48, 32, 22, 59, 7, 9, 45, 1, 29, 8, 56]",30.86,24,0,958,31.933333333333334,59
C00189,"[56, 22, 36, 34, 30, 25, 45, 28, 1, 49, 45, 4, 7, 49, 9, 36, 19, 1, 10, 36, 9, 45, 46, 42, 32, 32, 6, 48, 38, 17]",34.78,33,0,857,28.566666666666666,56
C00064,"[13, 13, 18, 32, 32, 35, 59, 39, 46, 52, 29, 49, 29, 53, 44, 57, 16, 56, 44, 47, 57, 10, 30, 25, 39, 20, 5, 1, 30, 49]",12.5,12,0,1029,34.3,59
C00153,"[45, 17, 17, 49, 33, 32, 8, 19, 38, 3, 59, 5, 13, 47, 46, 31, 55, 16, 50, 32, 22, 29, 22, 43, 3, 54, 10, 42, 21, 16]",10.36,2,1,877,29.233333333333334,59
C00927,"[39, 36, 34, 24, 18, 16, 41, 37, 41, 25, 8, 24, 20, 48, 30, 20, 18, 4, 48, 36, 6, 3, 18, 47, 40, 18, 56, 23, 35, 6]",32.28,27,0,819,27.3,56
C00998,"[56, 6, 49, 17, 25, 24, 22, 13, 17, 14, 34, 26, 19, 26, 3, 2, 28, 2, 22, 7, 4, 49, 38, 39, 20, 6, 9, 52, 31, 26]",21.62,19,0,686,22.866666666666667,56
C00142,"[8, 25, 27, 46, 23, 30, 45, 47, 23, 49, 47, 20, 18, 18, 2, 4, 30, 33, 36, 18, 37, 19, 47, 28, 40, 20, 49, 33, 12, 58]",23.23,17,0,892,29.733333333333334,58
C00922,"[12, 10, 54, 34, 24, 28, 22, 45, 16, 13, 36, 36, 43, 23, 14, 32, 3, 27, 19, 22, 57, 1, 5, 49, 33, 51, 19, 36, 51, 6]",21.56,19,0,821,27.366666666666667,57
C00617,"[59, 46, 8, 35, 39, 28, 51, 4, 57, 16, 13, 20, 51, 5, 55, 37, 20, 24, 36, 34, 58, 45, 48, 54, 34, 19, 17, 5, 25, 18]",45.11,6,0,961,32.03333333333333,59
C00819,"[36, 42, 35, 38, 3, 59, 41, 35, 50, 40, 22, 8, 15, 45, 7, 19, 40, 42, 17, 1, 45, 29, 58, 13, 56, 48, 29, 41, 42, 6]",16.42,24,0,962,32.06666666666667,59
C00903,"[22, 36, 27, 56, 2, 39, 51, 46, 19, 7, 12, 3, 47, 5, 8, 14, 36, 7, 7, 50, 46, 32, 8, 58, 12, 10, 14, 9, 38, 30]",30.95,10,1,751,25.033333333333335,58
C00083,"[3, 45, 18, 40, 21, 15, 33, 35, 26, 8, 36, 48, 30, 23, 42, 44, 14, 14, 2, 55, 37, 5, 38, 45, 41, 54, 47, 14, 56, 39]",17.82,24,0,928,30.933333333333334,56
C00410,"[20, 18, 1, 30, 33, 24, 14, 36, 5, 11, 24, 31, 55, 13, 16, 24, 13, 24, 54, 26, 2, 16, 38, 46, 1, 49, 11, 51, 35, 43]",11.86,10,0,764,25.466666666666665,55
C00478,"[7, 46, 35, 45, 13, 10, 2, 6, 8, 36, 25, 44, 47, 40, 7, 46, 23, 19, 46, 22, 13, 21, 1, 59, 19, 33, 4, 42, 3, 27]",13.14,25,1,749,24.966666666666665,59
C00619,"[34, 27, 7, 3, 47, 33, 2, 42, 16, 25, 15, 24, 15, 31, 14, 54, 14, 6, 14, 17, 18, 20, 51, 17, 16, 40, 39, 52, 32, 44]",42.73,17,0,769,25.633333333333333,54
C00424,"[31, 58, 40, 42, 58, 18, 30, 25, 19, 8, 28, 8, 31, 3, 3, 44, 22, 17, 36, 17, 14, 51, 9, 30, 21, 12, 37, 32, 11, 20]",1.93,25,0,775,25.833333333333332,58
C00905,"[48, 58, 34, 16, 25, 37, 8, 29, 52, 46, 25, 42, 23, 34, 3, 30, 50, 53, 34, 32, 53, 29, 9, 2, 57, 39, 7, 46, 5, 8]",15.07,11,1,934,31.133333333333333,58
C00049,"[54, 23, 57, 1, 54, 55, 51, 40, 15, 21, 47, 9, 53, 9, 10, 52, 57, 53, 26, 41, 35, 52, 25, 26, 11, 38, 2, 7, 18, 27]",17.31,17,0,969,32.3,57
C00393,"[8, 17, 52, 27, 33, 46, 17, 42, 12, 48, 46, 27, 48, 8, 23, 42, 49, 59, 29, 50, 20, 16, 17, 16, 19, 56, 56, 8, 38, 38]",18.25,22,0,967,32.233333333333334,59
C00513,"[59, 25, 57, 24, 25, 16, 52, 16, 6, 37, 21, 4, 34, 28, 38, 41, 28, 17, 14, 7, 22, 51, 1, 29, 52, 31, 30, 57, 15, 18]",12.41,7,0,855,28.5,59
C00709,"[6, 8, 45, 34, 32, 51, 54, 42, 4, 44, 50, 39, 20, 24, 24, 55, 26, 25, 36, 7, 10, 58, 47, 12, 1, 52, 50, 25, 16, 5]",33.26,6,0,902,30.066666666666666,58
C00743,"[24, 2, 35, 28, 19, 33, 21, 53, 10, 53, 46, 45, 9, 38, 6, 51, 53, 42, 55, 35, 18, 53, 19, 5, 25, 11, 10, 17, 36, 26]",33.23,12,0,878,29.266666666666666,55
C00059,"[56, 33, 58, 36, 47, 20, 19, 35, 52, 43, 17, 59, 45, 43, 34, 9, 26, 2, 53, 9, 9, 40, 17, 1, 25, 43, 40, 42, 25, 39]",12.56,10,0,977,32.56666666666667,59
C00492,"[52, 48, 20, 45, 2, 24, 31, 27, 2, 57, 14, 4, 49, 13, 36, 35, 44, 54, 55, 8, 2, 6, 31, 54, 10, 44, 21, 42, 10, 23]",42.2,33,0,863,28.766666666666666,57
C00533,"[20, 13, 13, 43, 11, 48, 15, 17, 54, 50, 28, 19, 4, 22, 22, 55, 37, 39, 34, 33, 44, 42, 40, 33, 12, 2, 59, 28, 10, 22]",30.85,8,0,869,28.966666666666665,59
C00958,"[27, 18, 42, 41, 6, 33, 37, 42, 25, 13, 54, 23, 36, 33, 21, 34, 56, 36, 17, 10, 23, 44, 59, 2, 35, 14, 57, 47, 45, 41]",31.29,19,1,971,32.36666666666667,59
C00286,"[48, 5, 48, 32, 3, 52, 47, 35, 52, 14, 48, 31, 31, 17, 24, 52, 23, 18, 50, 54, 14, 50, 15, 15, 6, 27, 15, 50, 36, 55]",1.8,16,0,967,32.233333333333334,55
C00708,"[39, 7, 36, 29, 55, 37, 49, 58, 36, 23, 45, 16, 48, 31, 34, 50, 1, 18, 58, 40, 43, 56, 56, 15, 48, 49, 17, 44, 10, 20]",37.13,28,0,1068,35.6,58
C00860,"[25, 7, 19, 7, 47, 8, 14, 1, 13, 3, 53, 28, 38, 51, 15, 36, 53, 3, 4, 5, 50, 26, 25, 10, 8, 12, 54, 58, 59, 3]",32.72,30,0,735,24.5,59
C00921,"[54, 30, 11, 4, 33, 47, 12, 9, 32, 11, 37, 24, 7, 8, 33, 25, 1, 3, 40, 28, 43, 33, 46, 1, 38, 53, 27, 38, 35, 10]",36.13,9,0,773,25.766666666666666,54
C00017,"[22, 49, 52, 42, 6, 15, 54, 43, 37, 33, 8, 53, 44, 44, 5, 39, 4, 6, 45, 32, 52, 30, 47, 35, 55, 40, 52, 16, 13, 50]",36.87,22,0,1023,34.1,55
C00378,"[53, 39, 14, 56, 28, 11, 39, 25, 21, 10, 43, 15, 19, 48, 22, 21, 52, 44, 32, 50, 23, 13, 5, 4, 28, 14, 8, 9, 57, 51]",24.71,27,0,854,28.466666666666665,57
C00434,"[47, 44, 16, 14, 29, 24, 47, 55, 15, 19, 8, 34, 2, 27, 10, 35, 23, 49, 8, 28, 23, 4, 14, 53, 42, 29, 1, 4, 32, 33]",27.46,23,0,769,25.633333333333333,55
C00218,"[53, 56, 34, 9, 22, 13, 25, 48, 18, 51, 12, 40, 17, 15, 42, 15, 15, 55, 39, 13, 17, 32, 9, 40, 20, 26, 27, 21, 18, 13]",14.61,22,0,815,27.166666666666668,56
C00627,"[41, 8, 11, 16, 39, 47, 24, 21, 52, 23, 49, 38, 47, 8, 7, 2, 30, 13, 23, 29, 38, 37, 20, 33, 29, 50, 15, 23, 42, 3]",40.72,5,0,818,27.266666666666666,52
C00824,"[1, 58, 44, 57, 34, 47, 17, 39, 38, 44, 51, 33, 21, 26, 46, 36, 5, 33, 1, 53, 6, 37, 2, 57, 53, 59, 59, 5, 26, 41]",37.09,31,0,1029,34.3,59
C00988,"[50, 12, 28, 49, 32, 33, 8, 42, 26, 42, 50, 41, 57, 2, 35, 34, 6, 31, 23, 12, 54, 51, 28, 15, 19, 12, 50, 48, 2, 11]",15.97,8,1,903,30.1,57
C00087,"[24, 59, 43, 34, 25, 50, 29, 57, 39, 31, 56, 47, 43, 50, 23, 44, 38, 20, 23, 45, 52, 16, 50, 42, 55, 8, 50, 21, 1, 55]",36.72,16,0,1130,37.666666666666664,59
C00514,"[35, 50, 30, 34, 42, 11, 27, 24, 35, 39, 8, 51, 18, 13, 45, 24, 51, 23, 12, 49, 30, 31, 28, 22, 44, 28, 13, 25, 44, 51]",38.1,31,0,937,31.233333333333334,51
C00488,"[10, 54, 41, 41, 49, 17, 49, 56, 44, 45, 30, 44, 46, 10, 55, 19, 29, 2, 36, 19, 7, 26, 15, 47, 56, 38, 3, 38, 16, 2]",39.6,34,0,944,31.466666666666665,56
C00296,"[10, 50, 17, 37, 12, 6, 22, 32, 41, 20, 1, 54, 47, 53, 58, 6, 19, 18, 6, 45, 33, 23, 23, 26, 13, 7, 15, 44, 27, 26]",8.41,18,0,791,26.366666666666667,58
C00682,"[46, 15, 3, 15, 51, 24, 52, 46, 8, 5, 51, 4, 14, 16, 20, 24, 6, 55, 57, 31, 6, 35, 15, 29, 3, 11, 3, 28, 10, 50]",12.74,26,0,733,24.433333333333334,57
C00328,"[59, 20, 9, 17, 27, 47, 2, 36, 19, 17, 5, 39, 18, 53, 54, 59, 7, 17, 39, 36, 40, 45, 4, 38, 25, 5, 30, 12, 4, 24]",33.5,5,0,807,26.9,59
C00205,"[16, 8, 40, 59, 57, 40, 45, 59, 2, 30, 30, 12, 10, 44, 11, 15, 16, 17, 26, 2, 50, 12, 51, 26, 23, 18, 32, 49, 38, 57]",33.86,19,0,895,29.833333333333332,59
C00813,"[4, 56, 3, 42, 12, 18, 23, 20, 6, 53, 34, 42, 2, 30, 9, 27, 42, 34, 40, 24, 49, 17, 29, 36, 50, 12, 31, 49, 9, 19]",47.91,5,0,822,27.4,56
C00202,"[15, 28, 52, 57, 49, 45, 18, 2, 13, 45, 54, 15, 20, 29, 59, 42, 29, 3, 19, 3, 54, 14, 40, 59, 55, 4, 59, 52, 11, 58]",33.9,6,0,1003,33.43333333333333,59
C00253,"[51, 14, 39, 31, 14, 6, 12, 16, 17, 45, 23, 14, 7, 46, 32, 15, 44, 17, 41, 54, 47, 44, 34, 5, 45, 27, 52, 23, 40, 59]",17.86,20,0,914,30.466666666666665,59
C00466,"[44, 57, 45, 8, 16, 18, 59, 33, 1, 12, 6, 41, 55, 5, 59, 16, 18, 49, 18, 1, 19, 54, 8, 3, 58, 25, 58, 5, 55, 40]",16.05,35,0,886,29.533333333333335,59
C00384,"[45, 42, 25, 52, 14, 44, 25, 19, 39, 55, 15, 16, 27, 40, 10, 4, 51, 19, 28, 21, 59, 47, 14, 33, 48, 10, 19, 30, 22, 3]",17.75,26,0,876,29.2,59
C00559,"[16, 2, 24, 17, 45, 1, 6, 5, 57, 45, 55, 50, 29, 12, 39, 47, 3, 48, 1, 27, 48, 24, 44, 19, 59, 8, 55, 44, 47, 2]",18.96,28,0,879,29.3,59
C00324,"[5, 55, 10, 32, 42, 41, 13, 39, 5, 58, 10, 10, 38, 27, 51, 21, 8, 1, 28, 49, 39, 14, 21, 30, 21, 49, 9, 17, 5, 58]",2.88,17,1,806,26.866666666666667,58
C00696,"[40, 2, 49, 50, 31, 37, 41, 41, 34, 34, 51, 55, 59, 3, 17, 14, 14, 46, 38, 35, 1, 48, 29, 4, 33, 17, 28, 50, 26, 8]",47.94,25,0,935,31.166666666666668,59
C00942,"[49, 36, 31, 19, 18, 49, 6, 28, 7, 38, 57, 12, 41, 50, 34, 25, 17, 53, 33, 23, 9, 6, 2, 38, 9, 3, 16, 25, 24, 47]",5.61,9,0,805,26.833333333333332,57
C00356,"[44, 5, 54, 5, 31, 45, 9, 42, 32, 33, 3, 30, 50, 12, 29, 3, 26, 57, 30, 9, 26, 2, 3, 46, 4, 25, 51, 13, 39, 44]",17.64,1,0,802,26.733333333333334,57
C00768,"[56, 55, 20, 50, 25, 20, 25, 53, 14, 47, 44, 43, 43, 39, 12, 48, 5, 2, 54, 16, 55, 30, 47, 43, 38, 45, 51, 42, 24, 51]",23.71,25,0,1097,36.56666666666667,56
C00604,"[53, 36, 46, 13, 1, 16, 55, 41, 22, 32, 16, 51, 15, 58, 46, 52, 42, 53, 12, 1, 53, 17, 41, 55, 51, 57, 50, 28, 7, 9]",41.44,16,0,1029,34.3,58
C00199,"[50, 34, 51, 13, 54, 1, 34, 29, 48, 47, 13, 48, 49, 53, 29, 39, 24, 26, 17, 7, 13, 5, 26, 49, 3, 7, 58, 49, 39, 53]",39.35,27,0,968,32.266666666666666,58
C00668,"[51, 18, 45, 32, 14, 56, 16, 50, 58, 18, 16, 17, 7, 12, 34, 10, 5, 21, 3, 19, 45, 44, 35, 6, 14, 4, 45, 51, 18, 29]",36.85,24,0,793,26.433333333333334,58
C00777,"[42, 42, 2, 4, 8, 32, 14, 49, 13, 21, 24, 50, 18, 45, 40, 26, 32, 44, 57, 55, 56, 53, 33, 52, 31, 18, 35, 12, 51, 25]",22.52,11,0,984,32.8,57
C00937,"[33, 15, 15, 14, 39, 5, 52, 57, 26, 48, 17, 43, 47, 52, 16, 35, 38, 53, 23, 13, 33, 29, 53, 46, 34, 34, 27, 15, 59, 50]",36.0,16,1,1021,34.03333333333333,59
C00352,"[16, 41, 18, 22, 2, 21, 36, 44, 39, 47, 39, 29, 54, 26, 21, 17, 16, 31, 51, 9, 31, 14, 49, 37, 2, 52, 48, 46, 14, 59]",30.29,24,0,931,31.033333333333335,59
C00204,"[37, 19, 44, 29, 59, 7, 28, 9, 28, 6, 29, 58, 17, 16, 23, 31, 3, 21, 26, 36, 42, 37, 53, 22, 42, 12, 42, 13, 11, 54]",12.67,32,0,854,28.466666666666665,59
C00505,"[15, 1, 26, 35, 25, 42, 59, 59, 15, 22, 59, 6, 52, 15, 24, 21, 7, 57, 29, 32, 32, 53, 59, 5, 4, 22, 18, 35, 17, 50]",25.54,20,0,896,29.866666666666667,59
C00051,"[49, 20, 54, 22, 28, 40, 49, 7, 1, 32, 13, 30, 23, 51, 59, 56, 19, 32, 30, 29, 49, 45, 29, 30, 16, 40, 19, 18, 1, 14]",29.76,13,0,905,30.166666666666668,59
C00380,"[28, 14, 44, 30, 17, 32, 46, 6, 51, 24, 6, 27, 18, 24, 37, 56, 24, 38, 34, 40, 47, 15, 11, 22, 54, 24, 1, 18, 44, 12]",20.08,22,0,844,28.133333333333333,56
C00239,"[32, 9, 37, 10, 20, 6, 48, 56, 59, 3, 42, 11, 43, 17, 32, 4, 4, 17, 41, 19, 5, 32, 22, 56, 6, 35, 22, 1, 20, 22]",16.16,6,0,731,24.366666666666667,59
C00406,"[20, 11, 57, 57, 34, 10, 10, 43, 6, 36, 24, 12, 43, 55, 23, 27, 58, 57, 45, 37, 6, 1, 6, 50, 22, 41, 24, 25, 15, 26]",37.85,27,0,881,29.366666666666667,58
C00414,"[56, 4, 37, 4, 13, 25, 13, 18, 59, 24, 2, 48, 33, 58, 19, 9, 28, 35, 57, 39, 10, 1, 42, 21, 9, 47, 15, 35, 57, 5]",36.06,14,0,823,27.433333333333334,59
C00631,"[30, 28, 27, 42, 19, 5, 58, 5, 41, 27, 28, 26, 27, 52, 49, 42, 21, 1, 54, 28, 48, 58, 58, 15, 55, 17, 26, 20, 25, 13]",21.65,4,0,945,31.5,58
C00391,"[55, 55, 36, 25, 24, 44, 17, 2, 13, 31, 29, 50, 28, 27, 15, 31, 40, 15, 33, 20, 42, 12, 37, 9, 23, 8, 32, 48, 14, 27]",48.84,4,1,842,28.066666666666666,55
C00196,"[33, 49, 21, 9, 6, 51, 45, 35, 39, 22, 41, 54, 5, 42, 23, 17, 12, 23, 16, 3, 30, 57, 22, 9, 29, 47, 37, 23, 13, 32]",42.41,7,0,845,28.166666666666668,57
C00528,"[47, 26, 53, 31, 26, 23, 30, 10, 8, 44, 25, 22, 15, 59, 41, 56, 57, 10, 20, 41, 47, 23, 53, 53, 1, 2, 58, 19, 14, 8]",4.14,3,0,922,30.733333333333334,59
C00450,"[25, 28, 15, 30, 51, 27, 22, 10, 58, 31, 27, 12, 46, 31, 32, 32, 41, 59, 45, 35, 53, 46, 21, 10, 16, 7, 4, 27, 52, 55]",37.1,30,0,948,31.6,59
C00874,"[38, 41, 44, 19, 46, 47, 43, 38, 46, 3, 19, 20, 25, 11, 56, 17, 59, 49, 55, 35, 14, 59, 39, 57, 19, 3, 34, 58, 49, 41]",20.8,21,0,1084,36.13333333333333,59
C00419,"[54, 58, 25, 3, 9, 22, 23, 12, 10, 34, 43, 10, 30, 22, 6, 50, 2, 30, 2, 32, 42, 16, 12, 1, 53, 8, 48, 50, 13, 15]",37.57,6,0,735,24.5,58
C00581,"[4, 26, 4, 49, 9, 30, 51, 45, 4, 5, 45, 23, 16, 22, 37, 8, 48, 33, 55, 38, 43, 16, 5, 16, 7, 51, 1, 9, 18, 45]",6.99,4,1,763,25.433333333333334,55
C00878,"[43, 56, 58, 41, 17, 4, 52, 51, 39, 1, 41, 45, 24, 34, 34, 24, 59, 15, 17, 13, 7, 9, 44, 35, 23, 54, 47, 39, 23, 26]",31.0,11,0,975,32.5,59
C00231,"[23, 4, 27, 18, 21, 28, 35, 22, 40, 23, 3, 40, 50, 10, 25, 52, 49, 8, 55, 11, 5, 58, 45, 53, 55, 37, 56, 59, 45, 38]",32.56,9,0,995,33.166666666666664,59
C00739,"[2, 14, 38, 40, 18, 16, 53, 29, 44, 11, 6, 3, 14, 2, 32, 31, 11, 22, 3, 50, 31, 33, 24, 1, 44, 15, 37, 27, 38, 48]",5.1,23,0,737,24.566666666666666,53
C00265,"[12, 54, 30, 27, 39, 9, 54, 21, 12, 55, 29, 33, 43, 53, 15, 2, 52, 39, 53, 44, 54, 18, 3, 7, 43, 18, 44, 38, 37, 58]",6.02,16,1,996,33.2,58
C00118,"[24, 37, 16, 58, 55, 52, 4, 56, 24, 34, 30, 18, 19, 31, 19, 49, 46, 19, 22, 24, 45, 12, 30, 58, 38, 53, 31, 36, 19, 48]",20.96,3,0,1007,33.56666666666667,58
C00676,"[32, 8, 47, 51, 15, 37, 19, 39, 6, 59, 19, 57, 28, 17, 42, 19, 31, 11, 15, 10, 43, 23, 3, 3, 18, 25, 43, 20, 58, 29]",31.28,14,0,827,27.566666666666666,59
C00583,"[49, 39, 38, 2, 43, 39, 54, 21, 40, 37, 59, 18, 54, 48, 46, 12, 17, 37, 46, 38, 15, 7, 14, 50, 1, 38, 3, 37, 44, 31]",33.78,31,1,977,32.56666666666667,59
C00977,"[17, 39, 1, 59, 52, 29, 14, 17, 13, 29, 34, 27, 46, 33, 29, 37, 39, 19, 46, 24, 14, 47, 37, 5, 53, 24, 34, 50, 31, 30]",30.78,18,0,929,30.966666666666665,59
C00441,"[56, 18, 44, 36, 42, 29, 17, 4, 44, 45, 59, 29, 4, 10, 25, 31, 3, 47, 2, 57, 25, 49, 6, 26, 8, 35, 27, 25, 18, 54]",33.36,18,0,875,29.166666666666668,59
C00124,"[21, 18, 5, 3, 23, 26, 37, 24, 49, 19, 51, 25, 21, 12, 57, 41, 33, 50, 53, 4, 42, 57, 7, 22, 55, 33, 17, 24, 34, 28]",26.7,26,0,891,29.7,57
C00363,"[15, 52, 2, 25, 13, 34, 51, 58, 34, 35, 38, 3, 42, 56, 59, 6, 55, 48, 49, 19, 3, 18, 39, 9, 52, 12, 5, 3, 11, 57]",16.53,10,1,903,30.1,59
C00036,"[28, 42, 22, 21, 6, 1, 5, 41, 12, 26, 46, 34, 49, 14, 26, 45, 27, 9, 26, 57, 47, 57, 22, 47, 56, 30, 43, 48, 17, 26]",16.36,30,0,930,31.0,57
C00625,"[51, 53, 15, 50, 7, 58, 11, 40, 38, 40, 2, 51, 48, 39, 10, 44, 17, 7, 54, 40, 39, 4, 35, 51, 47, 36, 31, 25, 41, 13]",13.08,24,0,997,33.233333333333334,58
C00397,"[54, 25, 3, 59, 38, 20, 34, 49, 44, 44, 30, 17, 59, 10, 35, 20, 18, 45, 44, 27, 59, 59, 49, 36, 23, 32, 10, 11, 38, 6]",1.53,17,0,998,33.266666666666666,59
C00110,"[20, 21, 40, 58, 31, 46, 36, 11, 52, 15, 19, 7, 51, 28, 51, 43, 58, 5, 5, 30, 54, 32, 8, 10, 38, 47, 32, 48, 28, 17]",1.33,5,0,941,31.366666666666667,58
C00237,"[16, 4, 45, 26, 28, 32, 45, 2, 31, 3, 54, 8, 24, 15, 43, 31, 9, 39, 45, 2, 8, 7, 56, 44, 51, 39, 42, 57, 16, 35]",8.7,19,0,857,28.566666666666666,57
C00521,"[41, 14, 58, 12, 36, 52, 40, 17, 40, 53, 29, 27, 1, 52, 34, 4, 24, 21, 33, 7, 1, 41, 3, 44, 51, 15, 31, 54, 16, 10]",19.53,7,1,861,28.7,58
C00920,"[5, 6, 23, 3, 37, 33, 43, 58, 21, 20, 1, 39, 47, 17, 29, 8, 26, 28, 34, 26, 13, 44, 37, 13, 38, 25, 47, 23, 22, 21]",0.7,14,0,787,26.233333333333334,58
C00335,"[24, 59, 35, 3, 4, 57, 37, 40, 48, 54, 35, 31, 56, 44, 25, 40, 13, 4, 46, 14, 13, 27, 6, 17, 36, 40, 49, 35, 17, 41]",18.54,11,0,950,31.666666666666668,59
C00841,"[14, 9, 51, 26, 2, 11, 17, 34, 19, 39, 18, 13, 5, 50, 23, 58, 56, 24, 29, 48, 47, 8, 26, 15, 57, 1, 28, 49, 47, 46]",46.72,29,0,870,29.0,58
C00835,"[29, 47, 46, 34, 20, 18, 14, 18, 2, 1, 20, 34, 41, 41, 48, 11, 27, 23, 38, 44, 3, 12, 30, 31, 23, 1, 41, 20, 54, 6]",48.04,11,0,777,25.9,54
